Pmax,IS,Pmax_sin,Pmax_cos,alpakas_id,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,cluster_hierarchical
1.439715147675157,22.99621815286258,1.0,6.123233995736766e-17,CH-0001,1.1366461579199787,1.0694409115889274,1.3045279315805998,1.439715147675157,1.276251009626303,1.0478536174028548,0.6901365752362025,0.526495815639546,0.6690092218922722,0.8533966133910845,0.8850033298805744,1.1091529585893682,3
1.4667553750109164,28.065996808962463,0.8660254037844386,0.5000000000000001,CH-0004,1.2017336787184167,1.1615972699928852,1.4667553750109164,1.4196308913062892,0.9605883017062428,0.7759993502111746,0.6068837866594794,0.4908698027412734,0.6210993155682658,0.8659541757610816,1.0664175657164496,1.373179568978056,3
2.469539053151345,60.137879132243896,0.8660254037844387,-0.4999999999999998,CH-0005,0.1926470708874591,0.16292521186095635,0.43424222838282694,1.064094155195564,2.469539053151345,2.300730631784872,1.5886661983824555,1.143769091859555,1.0185122785733012,0.7494705500281166,0.5186627846986305,0.3108180672198347,1
1.1522746897614753,8.630488566992835,0.8660254037844386,0.5000000000000001,CH-0006,1.1244329315902128,1.113245266762818,1.1522746897614753,1.095216044624267,1.008296407538498,0.9565576434384521,0.9243775536174862,0.8995567369545038,0.876801668337214,0.8909521857541098,0.9364660654182226,1.0269051412818577,2
1.6021143948798042,35.235349364393045,0.8660254037844386,0.5000000000000001,CH-0008,1.1538212725201478,0.9297703136004732,1.6021143948798042,1.5795289400575214,1.1351001151067273,0.6332245582311777,0.5278055578029305,0.47457477880276383,0.5592209870707308,0.7544828516240442,1.107865629764888,1.5288906185301971,3
1.1437296975862787,10.066570141584872,0.8660254037844387,-0.4999999999999998,CH-0010,1.0339321234518382,1.079078479643801,1.0910779306058624,1.1233509417760923,1.1437296975862787,1.0919725821160873,1.0510839487295756,0.9740583768422887,0.8829960097385819,0.8197651263972316,0.811601007006783,0.9178167669344657,2
1.3924415008763082,24.591973125731943,0.8660254037844386,0.5000000000000001,CH-0012,1.1610155760261232,1.3512492241049143,1.3924415008763082,1.314713336552712,1.2033499441085107,1.0582885118145637,0.9481379620045305,0.8151887982819478,0.6852187234609428,0.6173379106520424,0.6337295159390813,0.8304084080567542,3
1.159635822217855,10.549611360029775,1.0,6.123233995736766e-17,CH-0016,1.0889327001214364,1.1074894641471187,1.1280891176587524,1.159635822217855,1.1076533018160637,1.0475623401016405,0.968991106458454,0.9060279396204534,0.8566508377360136,0.8320533800015029,0.8593089642729204,0.9503771547699494,2
1.6101700238929124,40.23688582273216,0.0,1.0,CH-0018,1.6101700238929124,1.510619554408553,1.5173052466907846,1.164730348045517,1.075821307817144,0.8416005921601771,0.6301760464894037,0.29015191531941975,0.2730633058572585,0.5432930722119337,0.9931032024146732,1.521167952325815,3
1.7673216675528456,36.50403924906803,0.0,1.0,CH-0026,1.7673216675528456,1.3591952001848593,1.1262354711108018,1.3998849653801888,1.3897215362590558,0.9999834604717852,0.3666457500025864,0.21768868968514032,0.3510615421380641,0.884400313790534,1.1299987673963763,1.0279068580921462,3
